"cruise_number","event","year","latitude","longitude","PrDM","sf6_obs","Gamma","Delta","sf6_model","error","converged"
935,"230",2016,55.1138,-54.1403,861.175,2.485,15.0526566263944,15.0454501388963,1.89801397548337,0.34455259297784,FALSE
936,"230",2016,55.1138,-54.1403,791.643,2.409,14.9681175957088,14.9677879340544,1.90215989581308,0.256886891212204,FALSE
937,"230",2016,55.1138,-54.1403,701.74,2.533,15.3937026464779,15.3933700180267,1.88247813241423,0.42317870020728,FALSE
938,"230",2016,55.1138,-54.1403,593.369,2.587,15.5147828129839,15.5139939400986,1.87694126930024,0.504183401042957,FALSE
939,"230",2016,55.1138,-54.1403,469.805,2.534,15.2049201477148,15.1998674640572,1.89101774862994,0.413426175576909,FALSE
940,"230",2016,55.1138,-54.1403,359.673,2.674,15.5911168537386,15.5905452457872,1.87348243286989,0.640828375283911,FALSE
941,"230",2016,55.1138,-54.1403,260.192,2.721,15.8989702922526,15.8979781947587,1.85962631802691,0.741964619995877,FALSE
942,"230",2016,55.1138,-54.1403,101.715,3.216,17.1808453582362,17.1800959810077,1.80414723475185,1.99332823073884,FALSE
943,"230",2016,55.1138,-54.1403,50.052,3.452,17.4737328028199,17.4724545531605,1.79191740970275,2.75587420660803,FALSE
944,"230",2016,55.1138,-54.1403,30.599,3.476,17.5922354588785,17.5916574985819,1.78704245573259,2.8525775863378,FALSE
945,"230",2016,55.1138,-54.1403,10.556,3.698,17.7041560325052,17.7021474970718,1.78240200193152,3.66951569020397,FALSE
946,"230",2016,55.1138,-54.1403,2.517,3.817,17.5738133725052,17.5667135584645,1.78761256588554,4.11841335774167,FALSE
947,"231",2016,54.957,-54.2975,352.964,2.754,16.0047003308793,16.0042644527812,1.85493595760735,0.808316152323412,FALSE
948,"231",2016,54.957,-54.2975,251.014,3.135,16.970658617258,16.9671984000946,1.81293690303741,1.74785083235033,FALSE
949,"231",2016,54.957,-54.2975,199.665,3.167,17.0148828560139,17.0129149893917,1.81110713388297,1.83844546438704,FALSE
950,"231",2016,54.957,-54.2975,151.451,3.181,17.1228441545681,17.1050223759615,1.80608913591433,1.89037988418081,FALSE
951,"231",2016,54.957,-54.2975,100.802,3.293,17.3289315974336,17.328483371082,1.79795954969192,2.23514594805738,FALSE
952,"231",2016,54.957,-54.2975,49.894,3.322,17.3980764764321,17.3942661434649,1.79498319045322,2.33178033663843,FALSE
953,"231",2016,54.957,-54.2975,20.48,3.418,17.5736581481835,17.5714991628483,1.78776226235474,2.65767508124273,FALSE
954,"231",2016,54.957,-54.2975,3.428,3.687,17.7030026768738,17.7021424545742,1.78248254676551,3.62718672967478,FALSE
955,"237",2016,54.7528,-54.479,229.303,3.095,16.8440136855094,16.8427772790808,1.81838759674114,1.62973922815435,FALSE
956,"237",2016,54.7528,-54.479,199.68,3.432,17.5690587148292,17.565679945062,1.78791654903126,2.70301039374927,FALSE
957,"237",2016,54.7528,-54.479,151.279,3.385,17.4904723181701,17.4902194293572,1.79125404656281,2.54002616409742,FALSE
958,"237",2016,54.7528,-54.479,49.83,3.41,17.4917420325712,17.4880781221067,1.79110251421586,2.62082906947823,FALSE
959,"237",2016,54.7528,-54.479,4.19,3.649,17.6731532481078,17.6638761390919,1.78346292746459,3.48022856900399,FALSE
960,"241",2016,55.0275,-54.2055,597.568,2.567,15.3671718660725,15.3668906711854,1.88369437576534,0.466906576110717,FALSE
961,"241",2016,55.0275,-54.2055,449.747,2.666,15.6214096894298,15.6206636049929,1.87210576638464,0.630268054167719,FALSE
962,"241",2016,55.0275,-54.2055,388.291,2.718,15.7114265770854,15.7112536792997,1.86805904158939,0.722399632783947,FALSE
963,"241",2016,55.0275,-54.2055,331.217,2.675,15.934601164588,15.9299916805669,1.85793142135637,0.667601062206722,FALSE
964,"241",2016,55.0275,-54.2055,289.233,2.528,15.3767694006518,15.3762393164437,1.88324743854864,0.415705865498096,FALSE
965,"241",2016,55.0275,-54.2055,249.32,2.961,16.6763849226497,16.6761038803806,1.825593953554,1.28914689030614,FALSE
966,"241",2016,55.0275,-54.2055,200.039,3.021,16.8290340965135,16.8230487371872,1.81888834290221,1.44507243613039,FALSE
967,"241",2016,55.0275,-54.2055,149.888,3.269,17.2898818059454,17.2892427711957,1.79958385416212,2.15918380964905,FALSE
968,"241",2016,55.0275,-54.2055,98.869,3.405,17.4793340669703,17.4789995233454,1.79171281028262,2.60269555650621,FALSE
969,"241",2016,55.0275,-54.2055,49.324,3.3,17.292069368777,17.2916471821759,1.7994987733523,2.25150393117126,FALSE
970,"241",2016,55.0275,-54.2055,9.434,3.542,17.7351099421241,17.6946017924685,1.78001856531107,3.10457857618846,FALSE
971,"45",2018,56.1147,-53.1142,3371.489,1.964690875,16.3159633941982,14.5402711488417,1.96469085999819,2.25054383715589e-16,TRUE
972,"45",2018,56.1147,-53.1142,3307.525,1.902486791,17.0782538382627,14.495052524805,1.90248678992763,1.14997640139018e-18,TRUE
973,"45",2018,56.1147,-53.1142,3231.419,1.730308134,19.1544575068335,14.1268911323449,1.73030813115547,8.09134429144031e-18,TRUE
974,"45",2018,56.1147,-53.1142,3126.027,1.488623536,22.3514001091993,13.724761770493,1.4886235351398,7.39943505397059e-19,TRUE
975,"45",2018,56.1147,-53.1142,3004.494,1.413420999,23.2794432855192,13.3375614067,1.41342096644046,1.06012368533357e-15,TRUE
976,"45",2018,56.1147,-53.1142,2860.427,1.17669497,26.2984407081195,11.9754173667584,1.17669496929446,4.97782718332996e-19,TRUE
977,"45",2018,56.1147,-53.1142,2700.219,1.312764903,24.5474332393316,12.7890904928673,1.3127649012541,3.04817488169128e-18,TRUE
978,"45",2018,56.1147,-53.1142,2519.577,1.252237891,25.3215144629337,12.4380956857894,1.25223789018727,6.60534916313096e-19,TRUE
979,"45",2018,56.1147,-53.1142,2319.368,1.268613501,25.111296810451,12.5347384174296,1.2686135000935,8.21749471175271e-19,TRUE
980,"45",2018,56.1147,-53.1142,2102.367,1.227873546,25.6353300615952,12.2919342259712,1.2278735452539,5.56664652700991e-19,TRUE
981,"45",2018,56.1147,-53.1142,1881.483,1.792802771,18.3952106727532,14.2771390251593,1.79280276875052,5.06018295725188e-18,TRUE
982,"45",2018,56.1147,-53.1142,1600.527,2.413824529,15.6832709628025,15.6831829081819,2.052334591097,0.130674975205113,FALSE
983,"45",2018,56.1147,-53.1142,1400.285,2.52864201,15.1896923893762,15.1894822242448,2.07672233502686,0.204231392627825,FALSE
984,"45",2018,56.1147,-53.1142,1181.153,2.544358995,15.3648723414589,15.3646719790391,2.06800094524823,0.226916991563314,FALSE
985,"45",2018,56.1147,-53.1142,964.619,2.523698741,15.2523822916918,15.2520453296581,2.07358893144105,0.202598840661193,FALSE
986,"45",2018,56.1147,-53.1142,758.28,2.593422107,15.5282740311944,15.519902125693,2.05967253199105,0.284888608822237,FALSE
987,"45",2018,56.1147,-53.1142,580.411,2.640072292,15.7982442798727,15.7898709483906,2.04647194751336,0.352361368974661,FALSE
988,"45",2018,56.1147,-53.1142,431.394,2.826039014,16.6898654983701,16.6896949012258,2.00428484125098,0.675279920430424,FALSE
989,"45",2018,56.1147,-53.1142,310.793,2.792619261,16.4819081483077,16.4818072227049,2.01403244544316,0.606197429358942,FALSE
990,"45",2018,56.1147,-53.1142,200.985,3.02420164,17.3132492883197,17.0614299175739,1.96766627487092,1.11626697776844,FALSE
991,"45",2018,56.1147,-53.1142,99.113,2.908129217,17.0171930321469,17.0119416784762,1.98897024248666,0.844853220428421,FALSE
992,"45",2018,56.1147,-53.1142,50.196,3.199408963,17.7141129473417,17.7119437856162,1.95753348211079,1.54225471003381,FALSE
993,"45",2018,56.1147,-53.1142,25.125,3.171117478,17.6224265035358,17.6173738508854,1.96153568168943,1.46308812196592,FALSE
994,"45",2018,56.1147,-53.1142,3.004,3.154322767,17.650657444228,17.6474658443535,1.96033222332153,1.42561341839362,FALSE
995,"51",2018,55.8357,-53.3972,2989.748,1.567964554,21.3963087209656,14.1247243986619,1.56796455283061,1.36748368646649e-18,TRUE
996,"51",2018,55.8357,-53.3972,2875.467,1.337461047,24.2339731739561,12.9275354202039,1.33746104377058,1.04291209688409e-17,TRUE
997,"51",2018,55.8357,-53.3972,2740.493,1.349542561,24.0811572706923,12.9943010288745,1.34954255643981,2.07952923644024e-17,TRUE
998,"51",2018,55.8357,-53.3972,2588.112,1.174397079,26.3283351380145,11.9608972293048,1.17439707829519,4.96756493399384e-19,TRUE
999,"51",2018,55.8357,-53.3972,2428.389,1.156706246,26.5588228701424,11.8482049538433,1.15670630228212,3.16767739012188e-15,TRUE
1000,"51",2018,55.8357,-53.3972,2229.649,1.092437577,27.4010634861113,11.4250091330605,1.09243758116204,1.73225662541141e-17,TRUE
1001,"51",2018,55.8357,-53.3972,1981.29,1.177246579,26.2912660667441,11.9788989220008,1.17724657829428,4.98038421465975e-19,TRUE
1002,"51",2018,55.8357,-53.3972,1649.176,2.389855904,15.4202590555875,15.4193938567811,2.06523736056936,0.105377198739033,FALSE
1003,"51",2018,55.8357,-53.3972,1519.548,2.48254355,15.1412716853519,15.140635337409,2.07913236459773,0.162740584507666,FALSE
1004,"51",2018,55.8357,-53.3972,1290.789,2.540480389,15.3161981533389,15.3160374581502,2.07041833624639,0.220958333438936,FALSE
1005,"51",2018,55.8357,-53.3972,1059.729,2.59362674,15.5621617050301,15.5532255380265,2.0579886302807,0.28690818458367,FALSE
1006,"51",2018,55.8357,-53.3972,830.152,2.501846686,15.0867770019622,15.0863913736605,2.08187434039971,0.176376771069013,FALSE
1007,"51",2018,55.8357,-53.3972,613.751,2.53769963,15.0025462719634,14.9939898824627,2.08585707312862,0.204161696200066,FALSE
1008,"51",2018,55.8357,-53.3972,430.407,2.881820969,16.9132371958171,16.9057996105018,1.99368997607564,0.788776660592804,FALSE
1009,"51",2018,55.8357,-53.3972,311.375,2.769932649,17.1192787372351,16.2029314868786,1.95526070054126,0.663690383605563,FALSE
1010,"51",2018,55.8357,-53.3972,202.779,2.81575018,16.364764506752,16.3641636480895,2.0195471379992,0.633939284091327,FALSE
1011,"51",2018,55.8357,-53.3972,97.249,2.888087463,16.9343673157123,16.9335179451607,1.99292243498799,0.801320427375741,FALSE
1012,"51",2018,55.8357,-53.3972,50.983,2.984605591,17.0482214077569,17.0477263343306,1.98769513451379,0.993830458251548,FALSE
1013,"51",2018,55.8357,-53.3972,26.348,2.98054531,16.975448641641,16.9735215266968,1.99099521433534,0.979209391829947,FALSE
1014,"51",2018,55.8357,-53.3972,4.858,3.256867434,17.943686977661,17.9391693022598,1.94728384908583,1.71500916587666,FALSE
1015,"54",2018,55.6103,-53.6277,2938.599,1.878926277,17.3592328026221,14.4518360965675,1.8789262757307,1.61111064873282e-18,TRUE
1016,"54",2018,55.6103,-53.6277,2879.253,1.896371052,17.1511168204256,14.4840561159257,1.89637105088227,1.24932660148422e-18,TRUE
1017,"54",2018,55.6103,-53.6277,2800.45,1.648021323,20.4645101780145,14.5364908498229,1.64802132020044,7.8375357301131e-18,TRUE
1018,"54",2018,55.6103,-53.6277,2688.38,1.558838584,21.5046790094315,14.0786367778368,1.55883858290421,1.20075259231843e-18,TRUE
1019,"54",2018,55.6103,-53.6277,2559.313,1.249516562,25.3565039979393,12.421912046481,1.24951656119803,6.43163433657329e-19,TRUE
1020,"54",2018,55.6103,-53.6277,2419.799,1.359435333,23.9562943508667,13.0485134513617,1.35943532687086,3.75663881143804e-17,TRUE
1021,"54",2018,55.6103,-53.6277,2270.174,1.430515587,23.0668482268701,13.4269242302396,1.43051553249747,2.970525732864e-15,TRUE
1022,"54",2018,55.6103,-53.6277,2110.69,1.399355069,23.4550228967539,13.2632967977881,1.39935504788329,4.45915401019161e-16,TRUE
1023,"54",2018,55.6103,-53.6277,1941.972,1.396908068,23.4856256329754,13.2503055945896,1.39690804842718,3.83095110140005e-16,TRUE
1024,"54",2018,55.6103,-53.6277,1761.372,1.622686938,20.7556447916783,14.4043936101847,1.62268693594058,4.24120328762799e-18,TRUE
1025,"54",2018,55.6103,-53.6277,1569.388,2.502471021,15.2821232799504,15.2814338609572,2.07209642129294,0.185222296073014,FALSE
1026,"54",2018,55.6103,-53.6277,1380.736,2.428365535,15.8347236477572,15.8243212519161,2.04463694467684,0.147247631031398,FALSE
1027,"54",2018,55.6103,-53.6277,1181.191,2.5701443,15.0178241625135,15.0173320526247,2.08534057126915,0.235034655391338,FALSE
1028,"54",2018,55.6103,-53.6277,989.725,2.590851261,15.4455605121986,15.4452248080256,2.06400353177776,0.277568529786626,FALSE
1029,"54",2018,55.6103,-53.6277,810.128,2.578468436,15.3767319746878,15.3749065602799,2.06736188862293,0.261229902771714,FALSE
1030,"54",2018,55.6103,-53.6277,637.776,2.574296116,15.4828998446897,15.4825833258725,2.06216136605146,0.262282002104852,FALSE
1031,"54",2018,55.6103,-53.6277,489.619,2.625529092,15.6923078900293,15.6918673123048,2.05188212021324,0.329070848240115,FALSE
1032,"54",2018,55.6103,-53.6277,346.998,2.93164948,16.8454401395719,16.8446389637996,1.99703426423491,0.873505601539627,FALSE
1033,"54",2018,55.6103,-53.6277,221.498,2.999819954,17.1087172050561,17.1084046535959,1.98492834773458,1.030004972468,FALSE
1034,"54",2018,55.6103,-53.6277,98.897,3.108313685,17.5156146025696,17.5151549709357,1.96646932904388,1.30380853322884,FALSE
1035,"54",2018,55.6103,-53.6277,49.868,3.175892784,17.6469360552247,17.6463098269973,1.9605791840384,1.47698714625161,FALSE
1036,"54",2018,55.6103,-53.6277,28.478,3.246878765,17.847951652681,17.8456835520145,1.95158547461249,1.67778470812291,FALSE
1037,"54",2018,55.6103,-53.6277,9.181,3.167621032,17.6821777932391,17.6811351745796,1.95899262343364,1.46078262999366,FALSE
1038,"54",2018,55.6103,-53.6277,1.883,3.130315248,17.4884470348723,17.4881703330569,1.96769683464606,1.35168157506963,FALSE
1039,"58",2018,55.2623,-53.9895,2075.606,1.247967031,25.3764340857323,12.4126812326713,1.24796703020368,6.34123613216321e-19,TRUE
1040,"58",2018,55.2623,-53.9895,1988.168,1.218107626,25.7614599785057,12.2325397186374,1.21810762526778,5.36143618358155e-19,TRUE
1041,"58",2018,55.2623,-53.9895,1900.553,1.449418698,22.8328297119918,13.524713862532,1.44941869717766,6.76246319398439e-19,TRUE
1042,"58",2018,55.2623,-53.9895,1811.374,1.320264063,24.4520976601391,12.8314140840935,1.32026406092904,4.28886457566203e-18,TRUE
1043,"58",2018,55.2623,-53.9895,1691.685,1.458839812,22.7166401433786,13.5730931505949,1.45883981117012,6.88702193199278e-19,TRUE
1044,"58",2018,55.2623,-53.9895,1552.33,1.799783124,18.3107345374556,14.2924608533379,1.79978312182793,4.71790868609599e-18,TRUE
1045,"58",2018,55.2623,-53.9895,1391.864,1.883374996,17.3061194408396,14.4601736750181,1.88337499477257,1.50657279965012e-18,TRUE
1046,"58",2018,55.2623,-53.9895,1210.453,2.368907987,15.1063998960183,15.1058951184154,2.08088526771373,0.0829570868250587,FALSE
1047,"58",2018,55.2623,-53.9895,1029.089,2.36442779,15.0782794551269,15.0768606009587,2.08226878889121,0.0796137019067076,FALSE
1048,"58",2018,55.2623,-53.9895,850.288,2.314442017,14.401704387176,14.4008843857542,2.11684281111735,0.039045446165454,FALSE
1049,"58",2018,55.2623,-53.9895,670.738,2.541255248,14.77041201469,14.7703739918288,2.09789799767486,0.196565651415873,FALSE
1050,"58",2018,55.2623,-53.9895,510.083,2.728181132,16.3093272370309,16.3089096627124,2.02218050379672,0.498436887023422,FALSE
1051,"58",2018,55.2623,-53.9895,370.106,2.719675355,16.1350157183409,16.1349986912142,2.03049872022448,0.474964433920506,FALSE
1052,"58",2018,55.2623,-53.9895,250.176,2.667550565,15.9017167851205,15.9009310343461,2.04169552648607,0.391694529233273,FALSE
1053,"58",2018,55.2623,-53.9895,98.465,2.765945846,16.4554928306179,16.4552783014659,2.01527337202605,0.563509163182168,FALSE
1054,"58",2018,55.2623,-53.9895,50.144,2.885176978,16.9216351903431,16.9206804025469,1.9935065944431,0.795076072912502,FALSE
1055,"58",2018,55.2623,-53.9895,20.464,2.802517497,16.5952268326608,16.5945919427748,2.00869378329624,0.630156088438433,FALSE
1056,"58",2018,55.2623,-53.9895,1.969,2.970266418,16.989911656011,16.9887147187161,1.9903525167084,0.960231253944518,FALSE
1057,"65",2018,55.1172,-54.075,1179.677,2.397268146,15.5440483789684,15.5427810918106,2.05912054801544,0.114343798022727,FALSE
1058,"65",2018,55.1172,-54.075,901.311,2.598069181,15.5727412459402,15.5723093781453,2.05773704537583,0.291958816788172,FALSE
1059,"65",2018,55.1172,-54.075,830.297,2.713917601,16.1571715692528,16.1569157322577,2.02943181622034,0.468520789565434,FALSE
1060,"65",2018,55.1172,-54.075,719.126,2.700487247,16.0496353618738,16.0492682346763,2.03458023584702,0.443432147502694,FALSE
1061,"65",2018,55.1172,-54.075,610.66,2.809822913,16.5621803931283,16.5621090875939,2.01026068719629,0.639299752932177,FALSE
1062,"65",2018,55.1172,-54.075,501.057,2.738634445,16.2269762085872,16.2267313158007,2.02610152322832,0.507703164608486,FALSE
1063,"65",2018,55.1172,-54.075,401.056,2.722274133,16.1535580378346,16.1530584704072,2.02959683747046,0.479801835742123,FALSE
1064,"65",2018,55.1172,-54.075,300.486,2.691208636,16.0032569926218,16.0023514485228,2.03679308562587,0.428259712571478,FALSE
1065,"65",2018,55.1172,-54.075,200.583,2.885356835,16.6421599741643,16.6419806571164,2.00651202992707,0.772368191403671,FALSE
1066,"65",2018,55.1172,-54.075,100.756,3.041466818,17.317104515999,17.3162427668166,1.97541798216147,1.13646012039268,FALSE
1067,"65",2018,55.1172,-54.075,30.306,3.124141113,17.4775170736813,17.4692227198218,1.96793643823679,1.3368092499443,FALSE
1068,"65",2018,55.1172,-54.075,9.41,3.440979707,18.339276087539,18.3359455474426,1.93002567697422,2.28298208085114,FALSE
1069,"65",2018,55.1172,-54.075,3.216,3.508656395,18.6214621647348,18.6202879792943,1.91793680908285,2.53038880102044,FALSE
1070,"72",2018,54.9468,-54.2712,353.501,2.843948644,16.7657623666058,16.7608890647483,2.0006027596421,0.711232280663405,FALSE
1071,"72",2018,54.9468,-54.2712,249.883,3.001806618,17.0545870426736,17.0534589353277,1.98738309841319,1.02905507709089,FALSE
1072,"72",2018,54.9468,-54.2712,200.82,2.995329324,17.0376713289808,17.0292647454254,1.98793014919607,1.01485309739564,FALSE
1073,"72",2018,54.9468,-54.2712,150.662,3.02772545,17.1543858681527,17.1542817166423,1.98284688846123,1.09177120836333,FALSE
1074,"72",2018,54.9468,-54.2712,100.825,3.13701645,17.5938877374405,17.5926539656219,1.96293319650548,1.37847148613627,FALSE
1075,"72",2018,54.9468,-54.2712,50.139,3.480096649,18.4348769581511,18.4320847926029,1.92590743379961,2.41550411664521,FALSE
1076,"72",2018,54.9468,-54.2712,19.681,3.872668061,18.5316722047051,18.5144101867943,1.92128450812583,3.80789777042781,FALSE
1077,"72",2018,54.9468,-54.2712,2.357,3.908159166,18.6471078538301,18.6434974048902,1.91676303873651,3.96565853568004,FALSE
1078,"75",2018,55.422,-53.8357,2681.414,1.53269975,21.8173198664619,13.9470114124432,1.53269974904201,9.17739561749592e-19,TRUE
1079,"75",2018,55.422,-53.8357,2590.4,1.605730428,20.9524423429788,14.3169802846285,1.60573042631289,2.84633343353282e-18,TRUE
1080,"75",2018,55.422,-53.8357,2509.262,1.510982874,22.0794463573758,13.8376962774615,1.51098287310308,8.0446286638972e-19,TRUE
1081,"75",2018,55.422,-53.8357,2408.578,1.410174264,23.3199201024863,13.3204804485099,1.41017423451934,8.69109361289546e-16,TRUE
1082,"75",2018,55.422,-53.8357,2288.674,1.346707376,24.1169867468773,12.9786887208433,1.34670737180228,1.76208210829912e-17,TRUE
1083,"75",2018,55.422,-53.8357,2149.388,1.228649231,25.6253202012604,12.2966318151049,1.22864923025257,5.58646802117684e-19,TRUE
1084,"75",2018,55.422,-53.8357,1991.349,1.304962471,24.6467615931124,12.7447885054282,1.30496246951234,2.21314283176686e-18,TRUE
1085,"75",2018,55.422,-53.8357,1809.734,1.227197273,25.6440580622771,12.2878362879558,1.22719727225503,5.54984067639448e-19,TRUE
1086,"75",2018,55.422,-53.8357,1610.689,1.589296048,21.1446672175777,14.2329543626317,1.58929604658615,1.99897098544294e-18,TRUE
1087,"75",2018,55.422,-53.8357,1409.015,2.025434226,15.6048894007681,14.6408836390684,2.02543422301297,8.92235724786144e-18,TRUE
